chrom	position	cpg_set	tissue	state_raw	state_group	input_set
chr11	1673766	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	1848725	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	2124081	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	2168625	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	2295191	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	3073441	discordant	T_cell	6_EnhG	Enhancer	ALL
chr11	3173907	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	3253581	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	5249270	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	6425839	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	6659735	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	7519636	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	8385712	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	10510821	discordant	T_cell	6_EnhG	Enhancer	ALL
chr11	11543098	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	12455524	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	12524857	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	12989894	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	13992410	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	16757705	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	17104246	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	17436130	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr11	18611549	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	19049726	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	22580217	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	22696443	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	26986089	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	30005291	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	30490625	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	32449450	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr11	32453715	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	33334443	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	33992589	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	36383466	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	43157899	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	43598761	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	44578725	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	44629743	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	45393309	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr11	47176340	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	47346161	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	47546137	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	48011604	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	58967924	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	59824038	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	59824089	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	59824116	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	59827975	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	60100993	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	60223291	discordant	T_cell	1_TssA	Active promoter	ALL
chr11	60468798	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	60822826	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	60932666	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	61536658	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	61601937	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr11	62308513	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	63275838	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	63585213	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	63596197	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	64633214	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	64694445	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	64876509	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	65302767	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	65315466	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	65316589	discordant	T_cell	6_EnhG	Enhancer	ALL
chr11	65880175	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	66055327	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	66083541	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	66083573	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	66112880	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	66233628	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	67007075	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	67052992	discordant	T_cell	6_EnhG	Enhancer	ALL
chr11	67142001	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr11	67953814	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	68779677	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	69197217	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	69473716	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	70559064	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	72527565	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	73117693	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	73202336	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	74661225	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr11	74859223	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	75109830	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	75113160	discordant	T_cell	6_EnhG	Enhancer	ALL
chr11	75308883	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	75977998	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	76536069	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	76569453	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	76858729	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	78003389	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	79197548	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	79322178	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	83195377	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	85912347	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	86454834	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	88240817	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	93271223	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	93822022	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	105945234	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	110001599	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	110216891	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	110643759	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	111168594	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	111168751	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	112676851	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	112885708	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	113102034	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	114071562	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	114352850	discordant	T_cell	15_Quies	Quiescent	ALL
chr11	115933741	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	117668288	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	117695720	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	118013775	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	118842413	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	118842444	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	118842484	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	119551662	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	120008998	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	120051676	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	120176369	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	121319927	discordant	T_cell	7_Enh	Enhancer	ALL
chr11	121460071	discordant	T_cell	4_Tx	Tran- scription	ALL
chr11	123448381	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr11	124740545	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	125974404	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	126301004	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr11	130505164	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	133402246	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr11	134432970	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	217321	discordant	T_cell	9_Het	Hetero- chromatin	ALL
chr12	217788	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	751121	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	835793	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	1280948	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	1283352	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	1921095	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	2404860	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	2429573	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	3393810	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	4006924	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	4225603	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	4387662	discordant	T_cell	6_EnhG	Enhancer	ALL
chr12	5851581	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	6304728	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	6492579	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	6741882	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	6813142	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	6876922	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	6881303	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	7062109	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	7066614	discordant	T_cell	3_TxFlnk	Tran- scription	ALL
chr12	7167781	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	7882298	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	10184399	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	10324843	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	13037811	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	14988018	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	15045864	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	15115389	discordant	T_cell	1_TssA	Active promoter	ALL
chr12	20047827	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	24991545	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	25406406	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	26512734	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	27702868	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	31389091	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	41221639	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	46375023	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	47427791	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	48172090	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	48295148	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	49583981	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	49854791	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	49999175	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	50292833	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	50387163	discordant	T_cell	4_Tx	Tran- scription	ALL
chr12	50678007	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	51146086	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	52404330	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	52569410	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	53496921	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	54444047	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	54765670	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	55368021	discordant	T_cell	6_EnhG	Enhancer	ALL
chr12	56327037	discordant	T_cell	3_TxFlnk	Tran- scription	ALL
chr12	56708950	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	57828515	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	58160989	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	58196096	discordant	T_cell	4_Tx	Tran- scription	ALL
chr12	59478783	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	68634040	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	70342242	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	75188620	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	81478203	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	88174233	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	89848266	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	92379065	discordant	T_cell	15_Quies	Quiescent	ALL
chr12	93774767	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	103350742	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr12	104960245	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	106354346	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	106452478	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	108634275	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	109059679	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	110787107	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	111543137	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	113527336	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	113856189	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	114260665	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	116620086	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	119615353	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	120595044	discordant	T_cell	4_Tx	Tran- scription	ALL
chr12	120663812	discordant	T_cell	6_EnhG	Enhancer	ALL
chr12	120912656	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr12	121582875	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	121893668	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	122712075	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	124518938	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	124908920	discordant	T_cell	6_EnhG	Enhancer	ALL
chr12	124908931	discordant	T_cell	6_EnhG	Enhancer	ALL
chr12	125039177	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr12	125042466	discordant	T_cell	7_Enh	Enhancer	ALL
chr12	126258053	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	126466736	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	127209583	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	129299481	discordant	T_cell	4_Tx	Tran- scription	ALL
chr12	129417818	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	131517024	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	131937171	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr12	132270673	discordant	T_cell	4_Tx	Tran- scription	ALL
chr12	132274349	discordant	T_cell	4_Tx	Tran- scription	ALL
chr12	133178856	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr12	133315637	discordant	T_cell	4_Tx	Tran- scription	ALL
chr13	24659607	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr13	24825312	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr13	25316769	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	34185082	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr13	42136511	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	48410743	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	49107564	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr13	49796434	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr13	50701050	discordant	T_cell	11_BivFlnk	Bivalent	ALL
chr13	52510257	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	53943565	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	77491978	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	79171469	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr13	79176769	discordant	T_cell	11_BivFlnk	Bivalent	ALL
chr13	85668189	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	94965245	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	95084077	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	99625754	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr13	99630210	discordant	T_cell	7_Enh	Enhancer	ALL
chr13	99932587	discordant	T_cell	6_EnhG	Enhancer	ALL
chr13	100397856	discordant	T_cell	15_Quies	Quiescent	ALL
chr13	101328588	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	103424528	discordant	T_cell	7_Enh	Enhancer	ALL
chr13	107026178	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr13	112211299	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	112236782	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	112507773	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	112829396	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr13	112985463	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr13	113624991	discordant	T_cell	7_Enh	Enhancer	ALL
chr13	113825954	discordant	T_cell	6_EnhG	Enhancer	ALL
chr14	20614483	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	20614511	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	20967426	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	21524938	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	22902298	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	22946439	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	22946467	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	24422419	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr14	24425142	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	31318537	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	31927290	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	38068590	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr14	38475115	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	38725656	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	39837673	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	42297732	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	52326155	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	52708188	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	53416532	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr14	55120781	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	55308015	discordant	T_cell	4_Tx	Tran- scription	ALL
chr14	55569959	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	56051255	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	56404946	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	56616059	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	57272877	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	59642351	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	59845251	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	60583256	discordant	T_cell	4_Tx	Tran- scription	ALL
chr14	60784519	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	61956883	discordant	T_cell	6_EnhG	Enhancer	ALL
chr14	62036609	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	62584666	discordant	T_cell	11_BivFlnk	Bivalent	ALL
chr14	65427659	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	68047518	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	68319026	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	68648563	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	68746749	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	70077930	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr14	74231652	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	74981397	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr14	75680221	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	76337892	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	76619400	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	76956941	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	77330466	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr14	78609989	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	80010617	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	85881982	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	86090320	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	89606798	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	91580129	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	91591888	discordant	T_cell	4_Tx	Tran- scription	ALL
chr14	93067022	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	93388906	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr14	93510084	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	93577304	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	94361680	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	94579953	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	94858339	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	95814921	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	96586842	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	96828703	discordant	T_cell	2_TssAFlnk	Active promoter	ALL
chr14	99738006	discordant	T_cell	1_TssA	Active promoter	ALL
chr14	99828141	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr14	100203782	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr14	100485682	discordant	T_cell	15_Quies	Quiescent	ALL
chr14	100621848	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr14	100999562	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	101184271	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr14	101289470	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr14	102974979	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	103292589	discordant	T_cell	6_EnhG	Enhancer	ALL
chr14	104177530	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	105263522	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr14	105782464	discordant	T_cell	7_Enh	Enhancer	ALL
chr14	106348699	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr15	23644360	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	25934871	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr15	26543817	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	27092400	discordant	T_cell	15_Quies	Quiescent	ALL
chr15	29271613	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	30365296	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	33009409	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr15	33481054	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	34260555	discordant	T_cell	15_Quies	Quiescent	ALL
chr15	38839973	discordant	T_cell	6_EnhG	Enhancer	ALL
chr15	40399131	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	41061384	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	41061410	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	41303606	discordant	T_cell	4_Tx	Tran- scription	ALL
chr15	41788368	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr15	42197055	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	52822582	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	57977245	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	58035949	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	59703010	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	65550813	discordant	T_cell	4_Tx	Tran- scription	ALL
chr15	66972791	discordant	T_cell	15_Quies	Quiescent	ALL
chr15	67402842	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	67478226	discordant	T_cell	6_EnhG	Enhancer	ALL
chr15	68136196	discordant	T_cell	15_Quies	Quiescent	ALL
chr15	68490179	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr15	69831206	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	70562948	discordant	T_cell	12_EnhBiv	Bivalent	ALL
chr15	70861740	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	70925809	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	71750911	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	72564196	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	73576109	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr15	74212896	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	74228839	discordant	T_cell	15_Quies	Quiescent	ALL
chr15	74721464	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	74913906	discordant	T_cell	6_EnhG	Enhancer	ALL
chr15	75816632	discordant	T_cell	4_Tx	Tran- scription	ALL
chr15	76005861	discordant	T_cell	13_ReprPC	Polycomb repressed	ALL
chr15	76159937	discordant	T_cell	5_TxWk	Tran- scription	ALL
chr15	76578978	discordant	T_cell	1_TssA	Active promoter	ALL
chr15	78384712	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	78558406	discordant	T_cell	7_Enh	Enhancer	ALL
chr15	79021160	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
chr15	79359980	discordant	T_cell	14_ReprPCWk	Polycomb repressed	ALL
