chrom	position	beta	pval	mean_young	mean_mid	mean_old	direction	cpg	cpg_beta	cpg_p	direction_scot	concordant
chr7	47760507	-0.6947709365750018	0.0359483368361328	88.63636363636364	75.0	50.0	hypo	cg01481224	-0.431529885904195	1.58656510827866e-09	hypo	True
chr7	47760621	-0.70312481786596	0.0399428636199792	59.09090909090909	26.666666666666668	21.428571428571427	hypo	cg08447178	-0.241300444438623	8.95115244461686e-09	hypo	True
chr7	47968639	0.9368651212115792	0.0075988501583057	24.24242424242425	60.0	75.0	hyper	cg24395607	-0.424114183606738	3.75769507738658e-09	hypo	False
chr7	48703840	0.675475413555979	0.013385227903198	56.06060606060607	63.83333333333333	94.04761904761904	hyper	cg17859623	0.237739780775703	1.37543927103599e-08	hyper	True
chr7	50302162	-0.5729596907742843	0.0282492528024432	31.818181818181817	20.0	0.0	hypo	cg14426596	-0.95638739662345	7.57855843425276e-60	hypo	True
chr7	50857635	0.6569621764749004	0.0433286722581004	14.545454545454543	26.0	51.1904761904762	hyper	cg05343808	0.334889729644863	7.874850223842351e-17	hyper	True
chr7	51539514	0.8357248746982563	0.0035017134817898	4.545454545454546	3.33333333333333	52.38095238095237	hyper	cg07537562	-0.362887988810732	2.63946839241102e-20	hypo	False
chr7	51539583	0.9748370734113184	0.001080606250881	0.0	12.0	54.761904761904766	hyper	cg08767820	-0.342464590432294	1.48131091131415e-19	hypo	False
chr7	54765601	0.8233429979321228	0.0093495559434476	4.545454545454546	25.0	50.0	hyper	cg01042465	-0.369832438952627	2.88034334702511e-22	hypo	False
chr7	55073248	-0.9437295507994986	0.0018312656065559	63.63636363636363	20.0	13.095238095238091	hypo	cg17995050	-0.382702965904781	2.32874882214573e-23	hypo	True
chr7	55502499	0.8419287648352628	0.0176803182891987	21.21212121212121	40.0	67.85714285714286	hyper	cg10606640	-0.437212349924522	9.529902093445499e-19	hypo	False
chr7	55602109	-0.5579097526966198	0.0172446180807326	30.3030303030303	10.0	0.0	hypo	cg08337633	-0.627186383006094	8.093476681765429e-40	hypo	True
chr7	57328785	-0.8637110246106636	0.0084758294710124	60.606060606060616	40.0	12.857142857142858	hypo	cg16743754	0.315382340800608	1.70432743087259e-13	hyper	False
chr7	64349450	-0.342858830285656	0.0188872292114023	18.181818181818183	0.0	0.0	hypo	cg13100965	-0.339738768999595	2.4398513479025103e-10	hypo	True
chr7	69282263	0.6274153402127868	0.0169925360853063	63.63636363636363	80.0	98.21428571428572	hyper	cg17069408	0.291143714866159	3.04191193566585e-12	hyper	True
chr7	70181118	0.5924456045762171	0.0370643320461901	49.24242424242425	69.16666666666667	81.54761904761905	hyper	cg24065623	-0.422650942536383	4.9225569982984205e-15	hypo	False
chr7	72777727	0.7901606043392001	0.0324371171582608	27.272727272727273	40.0	71.42857142857143	hyper	cg25528260	0.282032289532803	1.1969389333440701e-10	hyper	True
chr7	73314754	0.5136665612393895	0.0481522342287082	0.0	10.0	28.571428571428573	hyper	cg14885920	0.751711708497995	7.235226029540361e-35	hyper	True
chr7	73819898	-0.6657460559966492	0.0396095340202889	50.0	20.0	14.285714285714286	hypo	cg17306330	-0.443816810706781	4.32001963263117e-16	hypo	True
chr7	74021333	-0.3909875479247274	0.0187561580546716	21.21212121212121	6.66666666666667	0.0	hypo	cg27585376	0.50810170616342	2.64430083219166e-17	hyper	False
chr7	75517941	-0.5352597254072744	0.015519635059251	34.84848484848485	10.0	6.1904761904761925	hypo	cg19465268	1.13117473373328	9.276448945262872e-104	hyper	False
chr7	75582881	-0.6354389517782887	0.0481841564256716	54.54545454545455	13.333333333333332	21.428571428571427	hypo	cg20720686	-0.698703209557748	4.3846664271859414e-09	hypo	True
chr7	75821424	-0.6170992681999989	0.0312669045420393	40.90909090909091	21.666666666666668	7.142857142857143	hypo	cg05574061	-0.245944342507651	5.10705950080078e-09	hypo	True
chr7	77573923	0.8057933713441406	0.0119068556982755	34.09090909090909	85.0	76.19047619047619	hyper	cg23400742	1.07276897236056	1.31015734394051e-53	hyper	True
chr7	79763136	1.19355593253794	9.074698498149075e-05	22.727272727272727	90.0	85.71428571428571	hyper	cg19428235	0.335271359696649	1.50230245050261e-11	hyper	True
chr7	79775261	0.6096973408235916	0.0170697803545781	0.0	11.66666666666667	33.92857142857143	hyper	cg15066837	0.460798697590045	7.20430492419002e-24	hyper	True
chr7	81040017	0.6928605528689299	0.0134291820751994	42.42424242424243	79.16666666666667	79.16666666666667	hyper	cg13239894	0.383295063755522	2.33240720568212e-12	hyper	True
chr7	86846535	-0.2825191990324521	0.0126367506509161	16.666666666666664	5.0	1.4285714285714286	hypo	cg06824394	-0.292001868603098	6.32906741789759e-13	hypo	True
chr7	87540384	0.5686079014506221	0.0421514392225974	61.36363636363637	74.16666666666667	92.85714285714286	hyper	cg23408982	-0.266033385915459	1.92765593719558e-11	hypo	False
chr7	89748278	0.4376268138607597	0.0402417498646945	0.0	0.0	25.0	hyper	cg06237774	-0.602976475928155	2.84820888953979e-25	hypo	False
chr7	90335803	0.8146912263005568	0.0152312967810791	13.636363636363637	37.5	58.333333333333336	hyper	cg27403658	-0.383091136176736	3.91337824701589e-17	hypo	False
chr7	92238248	0.724106659247902	0.0187884559747312	9.090909090909092	15.0	50.0	hyper	cg15261712	-0.309263529069678	8.63707702905688e-13	hypo	False
chr7	92459517	-0.8268788267575982	0.009520244572153	68.93939393939394	41.66666666666667	23.809523809523807	hypo	cg10481072	0.345584349447674	2.21009881201514e-17	hyper	False
chr7	94136316	0.6966748444041039	0.0307820046259244	27.272727272727273	63.333333333333336	64.28571428571429	hyper	cg06635495	-0.452029280424345	2.4701460396871905e-17	hypo	False
chr7	94538408	-0.6861709719591935	0.0381307385155502	65.15151515151516	46.66666666666667	27.38095238095238	hypo	cg03289906	0.334191811951312	9.04865896678225e-10	hyper	False
chr7	95865929	0.6362743399073844	0.0375376681070548	45.45454545454546	64.16666666666667	80.35714285714286	hyper	cg10758848	0.250913733653967	1.48441452828947e-10	hyper	True
chr7	95933652	0.6650855165457361	0.043743606234553	37.878787878787875	80.0	72.61904761904762	hyper	cg25487118	0.779500880616776	6.67732038597602e-47	hyper	True
chr7	96463409	-0.6619835714772327	0.0187140551779417	95.45454545454544	63.33333333333333	60.11904761904763	hypo	cg15066194	0.419283747467406	2.04258892467399e-19	hyper	False
chr7	96642096	-0.5239632056212683	0.031027219585863	31.818181818181817	10.0	3.5714285714285716	hypo	cg22616881	0.342912508766216	4.098596167291029e-16	hyper	False
chr7	98519363	0.8359321027612877	0.0162011469815912	45.45454545454545	50.0	92.85714285714286	hyper	cg16391646	-0.460388039116018	1.4514397094553398e-18	hypo	False
chr7	99058347	0.7056892651459753	0.043098851771517	27.272727272727273	70.0	64.28571428571429	hyper	cg26945559	-0.366357484262025	9.096183636052861e-15	hypo	False
chr7	99318659	-0.6473027583868434	0.04857919681724	65.15151515151516	60.0	28.571428571428573	hypo	cg18504691	-0.459515249849785	8.678667136932259e-11	hypo	True
chr7	99441559	0.680412622157705	0.0236813671604888	25.75757575757576	61.0	61.90476190476191	hyper	cg17461336	-0.429310183539513	1.35918107449732e-09	hypo	False
chr7	99752629	0.7907822885282946	0.0132595577494697	0.0	30.0	42.857142857142854	hyper	cg00672712	0.422305671638523	8.620643887574269e-12	hyper	True
chr7	99994933	-0.8178255507539085	0.0025740077497727	50.0	0.0	7.142857142857143	hypo	cg17865045	-1.169816855197	5.07930970057776e-51	hypo	True
chr7	100070912	-0.6586743983456984	0.017110276402937	36.36363636363637	20.0	0.0	hypo	cg14517475	0.725486383148694	1.61791595008242e-54	hyper	False
chr7	100242812	0.5553453054166047	0.0218796688282743	0.0	10.0	30.952380952380953	hyper	cg15105180	-0.85447539712929	6.74832746827042e-42	hypo	False
chr7	100392717	-0.6821818317458368	0.0401824864712279	54.54545454545455	25.0	17.857142857142858	hypo	cg12354755	-0.362897230589196	6.0943721558363e-15	hypo	True
chr7	100850157	-0.7740356706845597	0.0308214986683257	81.81818181818181	60.0	39.285714285714285	hypo	cg12803060	-0.267978347065648	4.68695280866639e-10	hypo	True
chr7	101449570	0.6854068184767648	0.0204200980778083	10.6060606060606	38.33333333333333	47.61904761904761	hyper	cg24409172	0.49693723159761	1.6022018806246102e-19	hyper	True
chr7	101469146	0.6251811626582282	0.014584015703706	0.0	0.0	35.714285714285715	hyper	cg19434164	-0.304318927860559	2.4434283697180403e-09	hypo	False
chr7	101944275	-0.7708106839536317	0.0333363398108022	63.63636363636363	40.0	21.428571428571427	hypo	cg01723606	0.525183657724404	6.520459331104731e-35	hyper	False
chr7	101962225	0.652224424883842	0.0270144806208917	0.0	20.0	35.714285714285715	hyper	cg10380461	0.483423006742571	3.2140085230112003e-24	hyper	True
chr7	102475694	0.7178542000336228	0.0304226995500276	34.848484848484844	57.5	74.10714285714286	hyper	cg02771997	-0.467842113956593	3.2650334796812597e-12	hypo	False
chr7	104660700	-0.6411636270195346	0.0329613619204003	42.42424242424243	25.0	7.142857142857143	hypo	cg00874173	1.25094641178438	3.29856823898849e-37	hyper	False
chr7	105489998	0.7348566150176621	0.0272809376674054	15.151515151515154	15.0	57.142857142857146	hyper	cg15549637	-0.872666636435866	8.41617662688013e-15	hypo	False
chr7	105690812	-0.8818719739845887	0.0023900447888951	51.51515151515152	20.0	3.5714285714285716	hypo	cg16735495	0.328012069160758	2.80758623941269e-10	hyper	False
chr7	106062067	-0.6358922631661702	0.0238661551822085	50.0	26.666666666666668	15.476190476190473	hypo	cg18703361	1.02569800311731	1.15391129530874e-18	hyper	False
chr7	106209712	1.0248334339684615	0.0009649381352898	19.696969696969692	61.66666666666667	75.0	hyper	cg12598730	1.22854478859754	4.20584331695111e-95	hyper	True
chr7	107221259	-0.3789553685149596	0.0364594697436912	20.454545454545453	5.0	0.0	hypo	cg23790276	0.305316370010038	7.0655071120669195e-12	hyper	False
chr7	107645340	0.6153637331721099	0.0477861022975623	3.030303030303027	35.0	35.714285714285715	hyper	cg07392324	-0.253580886502039	9.57987165405806e-10	hypo	False
chr7	107735684	0.7594001887329582	0.0341968681176745	18.181818181818183	60.0	58.333333333333336	hyper	cg19471856	0.266163455992029	1.21924844820318e-10	hyper	True
chr7	110748868	0.8389304337982753	0.0147109933491576	33.333333333333336	45.0	80.35714285714286	hyper	cg07726178	0.33944260699926	1.00200476799015e-10	hyper	True
chr7	111031968	-0.661588542982079	0.0332993095924284	90.9090909090909	85.0	53.57142857142857	hypo	cg00530579	0.279287342581265	7.56168621771646e-10	hyper	False
chr7	111370856	-0.7047567388623333	0.0343707503061482	81.81818181818181	65.0	42.857142857142854	hypo	cg06717068	0.462890120424632	1.34883249870142e-29	hyper	False
chr7	111832893	0.7016172337074057	0.0392434946830613	27.272727272727273	30.0	67.14285714285714	hyper	cg03284873	0.464210504190011	5.71301545925202e-20	hyper	True
chr7	112092431	0.45790926052997	0.0439969688850012	0.0	15.0	25.0	hyper	cg13643613	0.725794619586805	1.83799879119986e-66	hyper	True
chr7	113952882	0.6427424458247558	0.0424955492154962	51.51515151515152	61.0	87.5	hyper	cg03766745	0.260841914650257	3.06438074156991e-08	hyper	True
chr7	116511339	0.7735111246500113	0.0138140992499663	21.21212121212121	74.16666666666667	61.30952380952381	hyper	cg07485754	-0.346455498271475	3.1965688490250297e-13	hypo	False
chr7	116779435	-0.9902133956882574	0.0001864539090566	77.27272727272727	52.5	22.619047619047613	hypo	cg26619790	-0.455683913108979	1.9146397405816e-09	hypo	True
chr7	120629502	-0.6982031513689615	0.0041061731573294	40.90909090909091	23.333333333333332	2.3809523809523787	hypo	cg23565569	-1.31606396771818	3.68393040076047e-101	hypo	True
chr7	121215202	0.7713287541112104	0.0199804341648884	30.3030303030303	68.33333333333334	71.42857142857143	hyper	cg25768944	0.291695615915541	8.69381992969459e-11	hyper	True
chr7	121946036	-0.5142882454284843	0.0117784391011029	27.272727272727273	0.0	0.0	hypo	cg10485664	-0.6021472291175	1.6612809986145802e-20	hypo	True
chr7	122257281	0.6850715530747888	0.0386269387938854	33.76623376623376	71.33333333333334	70.0	hyper	cg08716006	0.498635995775914	3.0106811181781203e-25	hyper	True
chr7	122261623	-0.704199813442936	0.0325111916482126	81.81818181818181	50.0	44.04761904761905	hypo	cg07886327	0.255591854182388	1.16583176495777e-08	hyper	False
chr7	122794551	-0.342858830285656	0.0188872292114023	18.181818181818183	0.0	0.0	hypo	cg03993154	0.424709883493904	6.15172926594948e-16	hyper	False
chr7	123265521	-0.8172038665648139	0.0178194686150676	72.72727272727273	40.0	28.571428571428573	hypo	cg15020889	-0.45702591114861	3.63152082939052e-10	hypo	True
chr7	126888942	-0.5238808694712245	0.0450578666766576	97.72727272727272	71.66666666666667	69.81292517006803	hypo	cg04075641	0.239276718323526	9.24646458690285e-10	hyper	False
chr7	127580948	0.6932814848719626	0.0494766940721765	27.272727272727273	30.0	66.66666666666666	hyper	cg16608857	-0.736955854953974	5.14825068305104e-28	hypo	False
chr7	129008130	-0.2285725535237706	0.0134178786026198	12.12121212121212	0.0	0.0	hypo	cg17827670	-0.625532864832156	1.46007136423909e-10	hypo	True
chr7	130049683	0.6885281911761773	0.0382401598757382	13.636363636363637	36.66666666666667	51.1904761904762	hyper	cg25863967	-0.468827637782683	9.280599001813808e-11	hypo	False
chr7	130610344	0.7008712126804921	0.0258692449701469	24.24242424242425	55.0	61.904761904761905	hyper	cg07883886	0.620273798238526	1.7558418084827e-17	hyper	True
chr7	130682262	0.6221530425871801	0.035398749499748	33.33333333333333	65.0	66.42857142857143	hyper	cg25178077	0.471149139395452	1.02581859070897e-23	hyper	True
chr7	130740649	-0.7708106839536316	0.0333363398108022	63.63636363636363	40.0	21.428571428571427	hypo	cg00664899	-0.374397190230917	6.287384848554261e-09	hypo	True
chr7	134132505	0.7059353484708252	0.0169828668899152	7.575757575757573	26.666666666666668	46.42857142857143	hyper	cg13621199	0.606150255361136	2.2336230483282197e-22	hyper	True
chr7	134576049	0.6850312176125202	0.0272303152703004	18.181818181818183	5.0	58.333333333333336	hyper	cg09916174	-0.324753547246442	3.3392841078721395e-11	hypo	False
chr7	134967581	-0.9930498298010012	0.0015210281892649	72.72727272727273	24.0	19.761904761904763	hypo	cg14064275	-0.467582874792298	2.3822047849789997e-13	hypo	True
chr7	137683602	1.0982517463497423	0.0003450888368202	12.727272727272728	65.0	71.42857142857143	hyper	cg04472009	0.35347970703379	3.78009301939312e-17	hyper	True
chr7	138719443	0.7189000541642349	0.0299703469387292	40.90909090909091	85.0	78.57142857142857	hyper	cg19165946	0.273852297317178	1.8554575727394e-10	hyper	True
chr7	138721065	-0.47209143109369	0.0347119171799649	29.545454545454547	16.666666666666664	3.5714285714285716	hypo	cg24251035	0.371995773488804	2.81487746440315e-08	hyper	False
chr7	138866201	0.616801377859391	0.0359326581261571	22.727272727272727	64.16666666666667	54.761904761904766	hyper	cg25744878	0.276397789728965	4.09833084095969e-10	hyper	True
chr7	139433877	0.6528461090729365	0.0344532984932591	47.72727272727273	85.0	82.14285714285714	hyper	cg12165514	-0.339134472850257	7.265032073884801e-15	hypo	False
chr7	140001589	0.902918574136228	0.0118718516524625	22.727272727272727	60.0	71.42857142857143	hyper	cg25228921	-1.50918178910371	2.5559664378985894e-55	hypo	False
chr7	140016122	-0.5693383803728084	0.0450518757774603	40.90909090909091	20.0	10.0	hypo	cg07086679	0.830261384453197	8.62875193428851e-68	hyper	False
chr7	140135299	0.5136665612393895	0.0481522342287082	0.0	10.0	28.571428571428573	hyper	cg08245096	-0.395829342721739	1.25244760608865e-24	hypo	False
chr7	141359969	-0.6098009548551075	0.0423239358374749	79.54545454545455	65.0	45.833333333333336	hypo	cg10024140	0.43193647166305	4.49967264561908e-21	hyper	False
chr7	142560801	-1.0580352551922931	0.0006460109742913	100.0	65.0	42.261904761904766	hypo	cg06053537	-0.379256215016386	5.22423599595583e-11	hypo	True
chr7	142582859	0.8000816478568343	0.0280021772651855	36.36363636363637	20.0	83.33333333333334	hyper	cg02786019	0.445440244979993	1.0312658688963301e-14	hyper	True
chr7	142988620	0.5879060148204329	0.017179635563607	4.545454545454546	5.0	38.09523809523809	hyper	cg24768817	0.36905497050337	7.63317603458021e-11	hyper	True
chr7	144107509	-0.5784188550597709	0.017652710159	36.36363636363637	10.0	5.357142857142857	hypo	cg08189223	-0.464153434279984	4.08143816049756e-20	hypo	True
chr7	148936039	0.637433521884967	0.0387935265667954	6.818181818181818	42.5	40.47619047619048	hyper	cg15320998	-0.492515296605881	6.95472290071575e-31	hypo	False
chr7	150264298	0.6882173490816299	0.0236451460338456	52.27272727272727	66.66666666666667	90.47619047619048	hyper	cg18213492	-0.865179674613134	3.2317623055612094e-40	hypo	False
chr7	150419160	-0.7819103370797575	0.019412548212524	81.81818181818181	85.0	36.90476190476191	hypo	cg03891621	0.368149726603269	1.42073852518178e-17	hyper	False
chr7	150434077	-0.7318000010879471	0.0439151635584103	81.81818181818181	45.0	42.857142857142854	hypo	cg22442090	-0.687586745250383	1.5229120880127302e-19	hypo	True
chr7	150717629	-0.7147425411496648	0.0260119382665718	50.0	30.0	10.714285714285714	hypo	cg25337691	-0.228295461680199	6.4377753992509506e-09	hypo	True
chr7	150728263	0.7020562981659537	0.0344024137227016	50.0	37.5	91.07142857142856	hyper	cg20291796	-0.38857724046109	1.8030210803192899e-12	hypo	False
chr7	150777171	-0.4517701291626613	0.0338135411914507	27.272727272727273	0.0	3.5714285714285716	hypo	cg09369688	0.583065639150575	3.06051416961078e-33	hyper	False
chr7	150779047	-0.7185892120696874	0.0139957241506914	45.45454545454545	10.0	7.142857142857143	hypo	cg12633680	0.388541439768828	2.61497850253212e-12	hyper	False
chr7	150786646	-0.3687429105336873	0.0363574545186017	21.21212121212121	0.0	1.7857142857142858	hypo	cg11243424	2.26808259569421	1.57208364505113e-80	hyper	False
chr7	150885401	-0.7185892120696875	0.0139957241506914	45.45454545454545	10.0	7.142857142857143	hypo	cg04317686	-0.628247537417067	1.25482863465322e-19	hypo	True
chr7	150951697	-0.5142882454284843	0.0117784391011029	27.272727272727273	0.0	0.0	hypo	cg08116366	-1.28985143487917	3.03858995153065e-62	hypo	True
chr7	151087534	-0.4080735017216765	0.0423960438193537	26.060606060606062	0.0	4.7619047619047645	hypo	cg01545109	0.443403027751867	1.86567532959301e-13	hyper	False
chr7	151107958	-0.8046147617356487	0.0136259523531389	63.63636363636363	15.0	21.428571428571427	hypo	cg03659048	-0.600906184751074	3.44758296625987e-45	hypo	True
chr7	151368694	-0.6368118376958724	0.0373925908127724	90.9090909090909	72.5	55.95238095238096	hypo	cg05300054	0.302576995688785	2.34607711726895e-12	hyper	False
chr7	151493647	0.7656040788699645	0.0386551467910595	18.181818181818183	80.0	57.142857142857146	hyper	cg15453708	-0.347006802401888	4.62360994772252e-13	hypo	False
chr7	151617742	-0.7454122944783304	0.0274383272484938	86.36363636363636	67.5	45.238095238095234	hypo	cg15156636	-0.409119533560611	6.92833582519649e-15	hypo	True
chr7	155142756	-0.8503862601577369	0.0006104242855448	45.45454545454545	5.0	0.0	hypo	cg25572565	-0.242687633153437	2.2185358072660202e-09	hypo	True
chr7	155164995	-0.5185882277363881	0.0487151195300771	34.848484848484844	10.0	7.142857142857143	hypo	cg16476975	0.257317560168959	8.67440012196306e-09	hyper	False
chr7	155436277	-0.7130070061217759	0.0343640816076956	72.72727272727273	40.0	34.523809523809526	hypo	cg01115569	0.355216146846826	1.44910067007481e-19	hyper	False
chr7	156315663	-0.7046531248308175	0.047473731962707	60.606060606060616	46.66666666666667	21.428571428571427	hypo	cg12802844	0.383836811466076	1.1310101686867e-11	hyper	False
chr7	156735656	0.5001449301265826	0.0335062277858503	0.0	0.0	28.571428571428573	hyper	cg27539527	-0.236498764172692	4.85998412839152e-09	hypo	False
chr7	157322652	0.6612388456257133	0.0271467860936108	0.0	26.666666666666668	35.714285714285715	hyper	cg15022420	0.292148080136183	3.63473977853968e-11	hyper	True
chr7	157334866	-0.9314901433266992	0.0093744416910241	78.7878787878788	40.0	28.571428571428573	hypo	cg20931755	0.238870838951302	2.43205849267045e-09	hyper	False
chr7	157352978	0.6869998842113196	0.0400193690380928	31.818181818181817	73.33333333333333	67.85714285714286	hyper	cg01372107	0.307031616638114	4.5385814892592196e-12	hyper	True
chr7	157374903	-0.7247283434369964	0.0433864225623659	68.18181818181819	45.0	28.571428571428573	hypo	cg23453466	0.237865415997106	3.81114783848597e-09	hyper	False
chr7	157403448	0.6833086343385707	0.0333487284611082	45.45454545454545	75.83333333333333	82.14285714285714	hyper	cg00983086	0.427984146222611	7.23078754621073e-24	hyper	True
chr7	157468443	-0.7108958702296421	0.0476133923195189	54.54545454545455	50.0	14.285714285714286	hypo	cg26059287	-0.430984854992288	7.45087145012604e-21	hypo	True
chr7	157794069	0.8230321558375755	0.0223738854056672	18.181818181818183	30.0	64.28571428571429	hyper	cg00157932	0.312617345051227	1.4361401227913001e-16	hyper	True
chr7	158030585	-0.8113755772920523	0.0171036339604469	63.63636363636363	10.0	21.428571428571427	hypo	cg02617428	0.251241065633221	1.1977560642007501e-09	hyper	False
chr7	158523391	-0.774074525946378	0.0295040906970388	59.09090909090909	66.66666666666667	14.285714285714286	hypo	cg22632894	-0.292957878706876	1.89133729548619e-11	hypo	True
chr8	528084	-0.8758753119106141	0.0149693484053441	77.27272727272727	60.0	28.571428571428573	hypo	cg10702755	0.231403207226752	5.5147249919036415e-09	hyper	False
chr8	552461	0.8929327718488964	0.0129666803987648	15.909090909090908	50.0	64.28571428571429	hyper	cg05316003	0.271104495470521	8.99988737839996e-09	hyper	True
chr8	669177	0.7173458436914983	0.0259443026592413	9.090909090909092	10.0	50.0	hyper	cg22843129	0.427702157367736	1.2735958212851799e-12	hyper	True
chr8	891513	-0.601324031901724	0.0488879224436114	40.90909090909091	33.333333333333336	7.142857142857143	hypo	cg12518217	0.294672237823984	4.61551781393246e-09	hyper	False
chr8	1845250	0.9109486615786994	0.0061262756886861	15.909090909090908	32.5	66.66666666666667	hyper	cg18533546	-0.293895123773118	6.91989405873371e-13	hypo	False
chr8	1898270	-0.5471597969268596	0.0387924680874029	36.36363636363637	10.0	7.142857142857143	hypo	cg24138325	-0.312943262553353	3.68797578787012e-14	hypo	True
chr8	3974030	-0.7314891589933998	0.0440107974729448	68.18181818181819	40.0	28.571428571428573	hypo	cg00154950	0.23088976034377	1.64465106411861e-09	hyper	False
chr8	6794872	0.7940072752592228	0.0158491729942292	31.818181818181817	60.0	75.0	hyper	cg19657214	-0.533105031972886	5.44987552426104e-27	hypo	False
chr8	8244565	0.471601854794778	0.0478381706853451	11.818181818181818	5.0	39.285714285714285	hyper	cg16317421	-0.601423933493509	1.21871922893554e-22	hypo	False
chr8	8402640	0.6873754850755642	0.0312645127191244	16.666666666666664	50.333333333333336	53.33333333333332	hyper	cg19500225	1.16938250217158	3.09539320840314e-107	hyper	True
chr8	8702053	0.99161218511372	0.0019548442302158	19.6969696969697	83.33333333333334	71.42857142857143	hyper	cg12077460	0.725535531864867	2.14976644474761e-45	hyper	True
chr8	10001523	0.8314896511600496	0.0122468175439379	18.181818181818183	51.66666666666667	63.09523809523809	hyper	cg01048752	-0.527072458941128	2.15070819881487e-32	hypo	False
chr8	11711450	-0.7126676701685616	0.0361976822422596	86.06060606060606	56.66666666666667	47.61904761904763	hypo	cg23953511	-0.803223596225261	1.44941418360577e-19	hypo	True
chr8	13133706	-0.3360980147292525	0.0351247471377607	18.181818181818183	5.0	0.0	hypo	cg07123118	0.428629598863321	1.2511842832705502e-19	hyper	False
chr8	15274480	0.935549223011329	0.0047174699758143	34.09090909090909	57.66666666666667	85.71428571428571	hyper	cg10278762	0.273519250423772	1.05990162187385e-08	hyper	True
chr8	17519419	-0.3801339781234515	0.0454590194904358	22.727272727272727	5.0	2.3809523809523787	hypo	cg14709253	0.697214747777726	8.27257355154186e-21	hyper	False
chr8	17521952	0.8095105247247687	0.0227799936461417	18.181818181818183	20.0	64.28571428571429	hyper	cg16493813	0.321093734006163	7.67061118928252e-10	hyper	True
chr8	19463150	-0.6679245410092678	0.0402276732647262	81.81818181818181	58.33333333333333	45.47619047619048	hypo	cg06784232	-1.34017511539593	4.8216036525504e-73	hypo	True
chr8	19833012	-0.7483985988866597	0.0207043338858348	56.06060606060607	50.0	13.775510204081636	hypo	cg10734781	-0.949785171121732	1.43540799065889e-77	hypo	True
chr8	20089911	0.749310772414111	0.0405570058558709	24.24242424242425	60.0	64.28571428571429	hyper	cg19705736	0.277584972716738	4.1602757906233203e-10	hyper	True
chr8	21769903	-0.6070746106508488	0.0406143436861554	45.45454545454545	0.0	14.285714285714286	hypo	cg21163717	-1.23124922099566	2.87627039166541e-52	hypo	True
chr8	21772439	0.7363460667207012	0.0237786569950606	15.909090909090908	26.666666666666668	57.142857142857146	hyper	cg09047569	0.65178981868064	3.0306257315018e-26	hyper	True
chr8	21794985	0.5647936099154482	0.0391313586769773	51.51515151515152	65.0	82.73809523809526	hyper	cg22872857	0.339666568566789	3.015668357984179e-16	hyper	True
chr8	22002294	0.7211730869806119	0.0350267178334686	27.272727272727273	58.33333333333335	66.07142857142857	hyper	cg19085352	-0.554491832571662	1.21555069104608e-26	hypo	False
chr8	22840397	-0.6718851873639581	0.0234461551182455	47.72727272727273	30.0	10.714285714285714	hypo	cg10009482	-0.963948521909803	1.40448486092555e-24	hypo	True
chr8	23186674	0.7194440278296925	0.0347112043281176	40.90909090909091	39.16666666666667	82.14285714285714	hyper	cg03344100	0.327871474942593	6.1944936468982095e-12	hyper	True
chr8	23367769	-0.768207381411798	0.0338179709240417	72.72727272727273	30.0	32.142857142857146	hypo	cg03625406	0.36716117229901	7.71722242641764e-16	hyper	False
chr8	23376450	-0.9972332463234505	0.0011621102607245	63.63636363636363	26.666666666666668	9.523809523809522	hypo	cg12874661	0.48078513340765	4.4609358973537794e-11	hyper	False
chr8	23409852	-0.7879069991537322	0.0200319755994381	72.72727272727273	61.66666666666667	28.571428571428573	hypo	cg13300315	-0.927695421187813	8.6282616274523e-55	hypo	True
chr8	25314972	-0.3792662106095069	0.0478343146893686	25.75757575757575	1.66666666666667	5.95238095238095	hypo	cg07149772	0.332074371703245	1.2895792653994199e-16	hyper	False
chr8	26893913	-0.6423422366280263	0.0417083197830026	53.030303030303024	33.33333333333333	17.857142857142858	hypo	cg08819802	0.318408530963657	1.18477438601373e-14	hyper	False
chr8	27188925	-0.7649823946808699	0.0169303058335057	54.54545454545455	10.0	14.285714285714286	hypo	cg13207664	-0.588964531416647	9.58265801606783e-28	hypo	True
chr8	27346608	-0.4000019686665986	0.0213343437923977	21.21212121212121	0.0	0.0	hypo	cg21437157	0.668128886408072	2.51232880957424e-23	hyper	False
chr8	27459685	0.8065108985123873	0.0043343755021292	1.818181818181818	30.0	45.714285714285715	hyper	cg06414580	-0.453283072875176	4.741957285317901e-10	hypo	False
chr8	27933490	-0.5606814280396666	0.030006798741968	36.36363636363637	0.0	7.142857142857143	hypo	cg26853620	-0.366956923847763	1.8879639459776e-16	hypo	True
chr8	27949231	0.881211434533676	0.0062184413345357	3.030303030303027	46.66666666666667	50.0	hyper	cg25672774	0.44336262903194	1.1417359642631602e-19	hyper	True
chr8	28588746	-0.8501142733250077	0.0124921691976127	59.09090909090909	56.66666666666667	10.714285714285714	hypo	cg01155025	-0.372952522100353	1.82308032983833e-14	hypo	True
chr8	28799486	0.6679182501573546	0.043016687169143	24.67532467532467	36.66666666666667	61.90476190476191	hyper	cg16799737	0.295945795045976	2.48539491967242e-11	hyper	True
chr8	28961333	-0.7759395785136618	0.0141257136499317	65.9090909090909	21.666666666666668	25.0	hypo	cg25596405	-0.640060946763702	5.740767950815731e-25	hypo	True
