chrom	position	cpg_set	tissue	state_raw	state_group	input_set
chr9	137030555	discordant	Blood_PBMC	2_TssAFlnk	Active promoter	CGI
chr9	139565048	discordant	Blood_PBMC	14_ReprPCWk	Polycomb repressed	CGI
chr9	140116137	discordant	Blood_PBMC	7_Enh	Enhancer	CGI
chr1	1003126	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr1	6341140	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr1	8271997	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr1	36042433	discordant	Neutrophil_CD15	1_TssA	Active promoter	CGI
chr1	40149432	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr1	59280290	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr1	200009927	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr1	237205295	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr10	8078127	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr10	46168597	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr11	316247	discordant	Neutrophil_CD15	3_TxFlnk	Tran- scription	CGI
chr11	379455	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr11	32449450	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr11	65315466	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr11	66083573	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr11	67052992	discordant	Neutrophil_CD15	3_TxFlnk	Tran- scription	CGI
chr11	76858729	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr11	118842413	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842444	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842484	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr11	123448381	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	CGI
chr12	6876922	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr12	125039177	discordant	Neutrophil_CD15	7_Enh	Enhancer	CGI
chr12	133178856	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr13	50701050	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr13	79176769	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr13	112985463	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr14	38068590	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr14	102974979	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr15	41788368	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr15	90171693	discordant	Neutrophil_CD15	4_Tx	Tran- scription	CGI
chr15	91423337	discordant	Neutrophil_CD15	4_Tx	Tran- scription	CGI
chr16	733842	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr16	3221328	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr16	3242639	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr16	31225957	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr16	84346925	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr16	85648370	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr16	85743612	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr16	88883363	discordant	Neutrophil_CD15	4_Tx	Tran- scription	CGI
chr17	2593076	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	CGI
chr17	3658684	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr17	19628087	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr17	42431748	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr17	78032296	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr17	78032424	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr17	79393718	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr18	14999178	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr18	55108537	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr19	947936	discordant	Neutrophil_CD15	6_EnhG	Enhancer	CGI
chr19	1009172	discordant	Neutrophil_CD15	4_Tx	Tran- scription	CGI
chr19	36612741	discordant	Neutrophil_CD15	4_Tx	Tran- scription	CGI
chr19	38039666	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	CGI
chr19	49828641	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	CGI
chr19	49828650	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	CGI
chr19	49828658	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	CGI
chr19	51411940	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr19	58446787	discordant	Neutrophil_CD15	8_ZNF/Rpts	Other	CGI
chr2	63275954	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr2	95537405	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr2	241612069	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr20	22549253	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr20	39968608	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr20	57766896	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr20	61051685	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr20	61637547	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr22	38610795	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr22	46760120	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr3	42977845	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr3	42977953	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr3	48698519	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr3	75445502	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	CGI
chr3	128721244	discordant	Neutrophil_CD15	12_EnhBiv	Bivalent	CGI
chr3	138724332	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	CGI
chr3	197226107	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr4	24801425	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr4	155664150	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr5	181922	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr5	140821425	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	CGI
chr5	170739853	discordant	Neutrophil_CD15	12_EnhBiv	Bivalent	CGI
chr5	172175765	discordant	Neutrophil_CD15	14_ReprPCWk	Polycomb repressed	CGI
chr6	28175578	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr6	28235090	discordant	Neutrophil_CD15	1_TssA	Active promoter	CGI
chr6	35109242	discordant	Neutrophil_CD15	12_EnhBiv	Bivalent	CGI
chr7	1062820	discordant	Neutrophil_CD15	5_TxWk	Tran- scription	CGI
chr7	2578128	discordant	Neutrophil_CD15	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr7	89748278	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr7	101944275	discordant	Neutrophil_CD15	15_Quies	Quiescent	CGI
chr7	150779047	discordant	Neutrophil_CD15	7_Enh	Enhancer	CGI
chr7	155164995	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr7	156735656	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr8	144810034	discordant	Neutrophil_CD15	9_Het	Hetero- chromatin	CGI
chr9	137030555	discordant	Neutrophil_CD15	2_TssAFlnk	Active promoter	CGI
chr9	139565048	discordant	Neutrophil_CD15	13_ReprPC	Polycomb repressed	CGI
chr9	140116137	discordant	Neutrophil_CD15	11_BivFlnk	Bivalent	CGI
chr1	1003126	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr1	6341140	discordant	Monocyte_CD14	15_Quies	Quiescent	CGI
chr1	8271997	discordant	Monocyte_CD14	2_TssAFlnk	Active promoter	CGI
chr1	36042433	discordant	Monocyte_CD14	1_TssA	Active promoter	CGI
chr1	40149432	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr1	59280290	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr1	200009927	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr1	237205295	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr10	8078127	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr10	46168597	discordant	Monocyte_CD14	2_TssAFlnk	Active promoter	CGI
chr11	316247	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr11	379455	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr11	32449450	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr11	65315466	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr11	66083573	discordant	Monocyte_CD14	14_ReprPCWk	Polycomb repressed	CGI
chr11	67052992	discordant	Monocyte_CD14	3_TxFlnk	Tran- scription	CGI
chr11	76858729	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr11	118842413	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr11	118842444	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr11	118842484	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr11	123448381	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr12	6876922	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr12	125039177	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr12	133178856	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr13	50701050	discordant	Monocyte_CD14	2_TssAFlnk	Active promoter	CGI
chr13	79176769	discordant	Monocyte_CD14	11_BivFlnk	Bivalent	CGI
chr13	112985463	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr14	38068590	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr14	102974979	discordant	Monocyte_CD14	14_ReprPCWk	Polycomb repressed	CGI
chr15	41788368	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr15	90171693	discordant	Monocyte_CD14	8_ZNF/Rpts	Other	CGI
chr15	91423337	discordant	Monocyte_CD14	4_Tx	Tran- scription	CGI
chr16	733842	discordant	Monocyte_CD14	2_TssAFlnk	Active promoter	CGI
chr16	3221328	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr16	3242639	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr16	31225957	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr16	84346925	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr16	85648370	discordant	Monocyte_CD14	2_TssAFlnk	Active promoter	CGI
chr16	85743612	discordant	Monocyte_CD14	4_Tx	Tran- scription	CGI
chr16	88883363	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr17	2593076	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr17	3658684	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr17	19628087	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr17	42431748	discordant	Monocyte_CD14	14_ReprPCWk	Polycomb repressed	CGI
chr17	78032296	discordant	Monocyte_CD14	15_Quies	Quiescent	CGI
chr17	78032424	discordant	Monocyte_CD14	15_Quies	Quiescent	CGI
chr17	79393718	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr18	14999178	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr18	55108537	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr19	947936	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr19	1009172	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr19	36612741	discordant	Monocyte_CD14	4_Tx	Tran- scription	CGI
chr19	38039666	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr19	49828641	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr19	49828650	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr19	49828658	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr19	51411940	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr19	58446787	discordant	Monocyte_CD14	8_ZNF/Rpts	Other	CGI
chr2	63275954	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr2	95537405	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr2	241612069	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr20	22549253	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr20	39968608	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr20	57766896	discordant	Monocyte_CD14	15_Quies	Quiescent	CGI
chr20	61051685	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr20	61637547	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr22	38610795	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr22	46760120	discordant	Monocyte_CD14	14_ReprPCWk	Polycomb repressed	CGI
chr3	42977845	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr3	42977953	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr3	48698519	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr3	75445502	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr3	128721244	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr3	138724332	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr3	197226107	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr4	24801425	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr4	155664150	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr5	181922	discordant	Monocyte_CD14	15_Quies	Quiescent	CGI
chr5	140821425	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr5	170739853	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr5	172175765	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr6	28175578	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr6	28235090	discordant	Monocyte_CD14	1_TssA	Active promoter	CGI
chr6	35109242	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr7	1062820	discordant	Monocyte_CD14	8_ZNF/Rpts	Other	CGI
chr7	2578128	discordant	Monocyte_CD14	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr7	89748278	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr7	101944275	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr7	150779047	discordant	Monocyte_CD14	7_Enh	Enhancer	CGI
chr7	155164995	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr7	156735656	discordant	Monocyte_CD14	13_ReprPC	Polycomb repressed	CGI
chr8	144810034	discordant	Monocyte_CD14	9_Het	Hetero- chromatin	CGI
chr9	137030555	discordant	Monocyte_CD14	2_TssAFlnk	Active promoter	CGI
chr9	139565048	discordant	Monocyte_CD14	5_TxWk	Tran- scription	CGI
chr9	140116137	discordant	Monocyte_CD14	12_EnhBiv	Bivalent	CGI
chr1	1003126	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr1	6341140	discordant	T_cell	15_Quies	Quiescent	CGI
chr1	8271997	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr1	36042433	discordant	T_cell	7_Enh	Enhancer	CGI
chr1	40149432	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr1	59280290	discordant	T_cell	7_Enh	Enhancer	CGI
chr1	200009927	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr1	237205295	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr10	8078127	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr10	46168597	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr11	316247	discordant	T_cell	3_TxFlnk	Tran- scription	CGI
chr11	379455	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr11	32449450	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr11	65315466	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr11	66083573	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr11	67052992	discordant	T_cell	6_EnhG	Enhancer	CGI
chr11	76858729	discordant	T_cell	7_Enh	Enhancer	CGI
chr11	118842413	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr11	118842444	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr11	118842484	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr11	123448381	discordant	T_cell	5_TxWk	Tran- scription	CGI
chr12	6876922	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr12	125039177	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr12	133178856	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr13	50701050	discordant	T_cell	11_BivFlnk	Bivalent	CGI
chr13	79176769	discordant	T_cell	11_BivFlnk	Bivalent	CGI
chr13	112985463	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr14	38068590	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr14	102974979	discordant	T_cell	7_Enh	Enhancer	CGI
chr15	41788368	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr15	90171693	discordant	T_cell	15_Quies	Quiescent	CGI
chr15	91423337	discordant	T_cell	4_Tx	Tran- scription	CGI
chr16	733842	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr16	3221328	discordant	T_cell	11_BivFlnk	Bivalent	CGI
chr16	3242639	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr16	31225957	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr16	84346925	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr16	85648370	discordant	T_cell	11_BivFlnk	Bivalent	CGI
chr16	85743612	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr16	88883363	discordant	T_cell	5_TxWk	Tran- scription	CGI
chr17	2593076	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr17	3658684	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr17	19628087	discordant	T_cell	11_BivFlnk	Bivalent	CGI
chr17	42431748	discordant	T_cell	10_TssBiv	Bivalent	CGI
chr17	78032296	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr17	78032424	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr17	79393718	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr18	14999178	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr18	55108537	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr19	947936	discordant	T_cell	7_Enh	Enhancer	CGI
chr19	1009172	discordant	T_cell	5_TxWk	Tran- scription	CGI
chr19	36612741	discordant	T_cell	4_Tx	Tran- scription	CGI
chr19	38039666	discordant	T_cell	9_Het	Hetero- chromatin	CGI
chr19	49828641	discordant	T_cell	7_Enh	Enhancer	CGI
chr19	49828650	discordant	T_cell	7_Enh	Enhancer	CGI
chr19	49828658	discordant	T_cell	7_Enh	Enhancer	CGI
chr19	51411940	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr19	58446787	discordant	T_cell	8_ZNF/Rpts	Other	CGI
chr2	63275954	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr2	95537405	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr2	241612069	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr20	22549253	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr20	39968608	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr20	57766896	discordant	T_cell	4_Tx	Tran- scription	CGI
chr20	61051685	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr20	61637547	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr22	38610795	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr22	46760120	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr3	42977845	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr3	42977953	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr3	48698519	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr3	75445502	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr3	128721244	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr3	138724332	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr3	197226107	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr4	24801425	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr4	155664150	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr5	181922	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr5	140821425	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr5	170739853	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr5	172175765	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr6	28175578	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr6	28235090	discordant	T_cell	1_TssA	Active promoter	CGI
chr6	35109242	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr7	1062820	discordant	T_cell	15_Quies	Quiescent	CGI
chr7	2578128	discordant	T_cell	4_Tx	Tran- scription	CGI
chr7	54765601	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr7	89748278	discordant	T_cell	11_BivFlnk	Bivalent	CGI
chr7	101944275	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr7	150779047	discordant	T_cell	7_Enh	Enhancer	CGI
chr7	155164995	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr7	156735656	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr8	144810034	discordant	T_cell	14_ReprPCWk	Polycomb repressed	CGI
chr9	137030555	discordant	T_cell	2_TssAFlnk	Active promoter	CGI
chr9	139565048	discordant	T_cell	13_ReprPC	Polycomb repressed	CGI
chr9	140116137	discordant	T_cell	12_EnhBiv	Bivalent	CGI
chr1	1003126	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr1	6341140	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr1	8271997	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr1	36042433	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr1	40149432	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr1	59280290	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr1	200009927	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr1	237205295	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr10	8078127	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr10	46168597	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr11	316247	discordant	Brain_AG	10_TssBiv	Bivalent	CGI
chr11	379455	discordant	Brain_AG	4_Tx	Tran- scription	CGI
chr11	32449450	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr11	65315466	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr11	66083573	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr11	67052992	discordant	Brain_AG	4_Tx	Tran- scription	CGI
chr11	76858729	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842413	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842444	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr11	118842484	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr11	123448381	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr12	6876922	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr12	125039177	discordant	Brain_AG	7_Enh	Enhancer	CGI
chr12	133178856	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr13	50701050	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr13	79176769	discordant	Brain_AG	10_TssBiv	Bivalent	CGI
chr13	112985463	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr14	38068590	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr14	102974979	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr15	41788368	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr15	90171693	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr15	91423337	discordant	Brain_AG	4_Tx	Tran- scription	CGI
chr16	733842	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr16	3221328	discordant	Brain_AG	12_EnhBiv	Bivalent	CGI
chr16	3242639	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr16	31225957	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr16	84346925	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr16	85648370	discordant	Brain_AG	7_Enh	Enhancer	CGI
chr16	85743612	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr16	88883363	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr17	2593076	discordant	Brain_AG	7_Enh	Enhancer	CGI
chr17	3658684	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr17	19628087	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr17	42431748	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr17	78032296	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr17	78032424	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr17	79393718	discordant	Brain_AG	7_Enh	Enhancer	CGI
chr18	14999178	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr18	55108537	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr19	947936	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr19	1009172	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr19	36612741	discordant	Brain_AG	5_TxWk	Tran- scription	CGI
chr19	38039666	discordant	Brain_AG	8_ZNF/Rpts	Other	CGI
chr19	49828641	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr19	49828650	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr19	49828658	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr19	51411940	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr19	58446787	discordant	Brain_AG	1_TssA	Active promoter	CGI
chr2	63275954	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr2	95537405	discordant	Brain_AG	14_ReprPCWk	Polycomb repressed	CGI
chr2	241612069	discordant	Brain_AG	15_Quies	Quiescent	CGI
chr20	22549253	discordant	Brain_AG	13_ReprPC	Polycomb repressed	CGI
chr20	39968608	discordant	Brain_AG	2_TssAFlnk	Active promoter	CGI
